ID,Original_ID,Common_name,SMILES,Standardise_SMILES,Value,Unit,Endpoint,Standardized_Value,Standardized_Endpoint,No_symbol_Value,Assay,Description,Link,Source Type,Source,Citation,Publish_Year,Macrocycle_Ring_Size,Macrocycle_Free_Amide_Count,Macrocycle_Substituted_Amide_Count,Macrocycle_Overall_Amide_Count,Macrocycle_Ring_smiles,Macrocycle_Peripheral_smiles,Free_Amide_Ratio,Amide_Ratio,Num_Rings,Num_Aromatic_Rings,cLogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_Heavy_Atoms,Num_Carbon_Atoms,Fraction_SP3_Carbons,TPSA,Num_Rotatable_Bonds,Num_Charged_Atoms,Net_Charge,Kier_index,InchiKey
MC-4827,29,    ,CC(C)S(=O)(=O)N[C@H]1CCN2[C@H]1CO[C@@H]1CCC(CC1)C1=CC(=CC(=C1OCC2=O)F)F,CC(C)S(=O)(=O)N[C@H]1CCN2C(=O)COc3c(F)cc(F)cc3C3CCC(CC3)OC[C@@H]12,6.4,10^-6 cm/s,Papp AB,-5.193820026,Log Papp AB,6.4,MDCK,MDCK-MDR1,https://patentimages.storage.googleapis.com/e9/e0/f0/a572694cdc2d34/US20240368182A1.pdf,Patents,US20240368182A1,"(Pennington et al., 2024)",2024,13,0,1.0,1.0,C1CCCOCCNCCOCC1,O=C1COccCCCCOCCN1,0.0,0.230769231,5,1,2.6973,472.554,5,1,32,22,0.681818182,93.32,3,0,0,6.741343585,SHBPVZPLKURGKA-PNQJHCTGSA-N
MC-4828,30,    ,FC1=CC(=C2OCC(=O)N3CC[C@H](NS(=O)(=O)C4CC4)[C@@H]3CO[C@@H]3CCC(CC3)C2=C1)F,O=C1COc2c(F)cc(F)cc2C2CCC(CC2)OC[C@H]2[C@@H](NS(=O)(=O)C3CC3)CCN12,5.3,10^-6 cm/s,Papp AB,-5.27572413,Log Papp AB,5.3,MDCK,MDCK-MDR1,https://patentimages.storage.googleapis.com/e9/e0/f0/a572694cdc2d34/US20240368182A1.pdf,Patents,US20240368182A1,"(Pennington et al., 2024)",2024,13,0,1.0,1.0,C1CCCOCCNCCOCC1,O=C1COccCCCCOCCN1,0.0,0.230769231,6,1,2.4513,470.538,5,1,32,22,0.681818182,93.32,3,0,0,5.87577815,IMVVEMADSFJTGG-SEMKSTNCSA-N
MC-4829,31,    ,CC1=C2[C@@H]3CC[C@@H](CC3)OCC3[C@H](CCCN3C(=O)COC2=CC=C1Cl)NS(C)(=O)=O,Cc1c(Cl)ccc2c1[C@H]1CC[C@H](CC1)OCC1[C@@H](NS(C)(=O)=O)CCCN1C(=O)CO2,0.32,10^-6 cm/s,Papp AB,-6.494850022,Log Papp AB,0.32,MDCK,MDCK-MDR1,https://patentimages.storage.googleapis.com/e9/e0/f0/a572694cdc2d34/US20240368182A1.pdf,Patents,US20240368182A1,"(Pennington et al., 2024)",2024,13,0,1.0,1.0,C1CCCOCCNCCOCC1,O=C1COccCCCCOCCN1,0.0,0.230769231,5,1,2.99242,471.019,5,1,31,22,0.681818182,93.32,2,0,0,6.81545875,NOSDYSOYQWOTAY-GKMDZDJDSA-N
MC-4830,32,    ,CC1=CC=C2OCC(=O)N3CC[C@H](NS(C)(=O)=O)[C@@H]3CO[C@@H]3CCC(CC3)C2=C1,Cc1ccc2c(c1)C1CCC(CC1)OC[C@H]1[C@@H](NS(C)(=O)=O)CCN1C(=O)CO2,5.2,10^-6 cm/s,Papp AB,-5.283996656,Log Papp AB,5.2,MDCK,MDCK-MDR1,https://patentimages.storage.googleapis.com/e9/e0/f0/a572694cdc2d34/US20240368182A1.pdf,Patents,US20240368182A1,"(Pennington et al., 2024)",2024,13,0,1.0,1.0,C1CCCOCCNCCOCC1,O=C1COccCCCCOCCN1,0.0,0.230769231,5,1,1.94892,422.547,5,1,29,21,0.666666667,93.32,2,0,0,5.860075145,YIOGKFGLGWVSPR-VHZYLWGESA-N
MC-4831,33,    ,O=C1COC2=CC=CC=C2[C@@H]2CC[C@@H](CC2)OCC2[C@H](CCCN12)NS(=O)(=O)C1CCCC1,O=C1COc2ccccc2[C@H]2CC[C@H](CC2)OCC2[C@@H](NS(=O)(=O)C3CCCC3)CCCN12,0.55,10^-6 cm/s,Papp AB,-6.259637311,Log Papp AB,0.55,MDCK,MDCK-MDR1,https://patentimages.storage.googleapis.com/e9/e0/f0/a572694cdc2d34/US20240368182A1.pdf,Patents,US20240368182A1,"(Pennington et al., 2024)",2024,13,1,0.0,1.0,C1CCCOCCNCCOCC1,O=C1COccCCCCOCCN1,0.230769231,0.230769231,6,1,3.3434,476.639,5,1,33,25,0.72,93.32,3,0,0,6.950322802,PWBIVNDRKBAJFM-VGDTZGHZSA-N
MC-4832,34,    ,CC(C)S(=O)(=O)N[C@H]1CCCN2C1CO[C@H]1CC[C@H](CC1)C1=CC(=CN=C1OCC2=O)C,Cc1cnc2c(c1)[C@H]1CC[C@H](CC1)OCC1[C@@H](NS(=O)(=O)C(C)C)CCCN1C(=O)CO2,0.44,10^-6 cm/s,Papp AB,-6.356547324,Log Papp AB,0.44,MDCK,MDCK-MDR1,https://patentimages.storage.googleapis.com/e9/e0/f0/a572694cdc2d34/US20240368182A1.pdf,Patents,US20240368182A1,"(Pennington et al., 2024)",2024,13,0,1.0,1.0,C1CCCOCCNCCOCC1,O=C1COccCCCCOCCN1,0.0,0.230769231,5,1,2.51262,465.616,6,1,32,23,0.739130435,106.21,3,0,0,7.070141054,ZZFVUSWTIGNNLS-PFTCBEMASA-N
MC-4833,35,    ,CC(C)S(=O)(=O)N[C@H]1CCCN2C1CO[C@H]1CC[C@H](CC1)C1=CC(=CN=C1OCC2=O)Cl,CC(C)S(=O)(=O)N[C@H]1CCCN2C(=O)COc3ncc(Cl)cc3[C@H]3CC[C@H](CC3)OCC12,0.35,10^-6 cm/s,Papp AB,-6.455931956,Log Papp AB,0.35,MDCK,MDCK-MDR1,https://patentimages.storage.googleapis.com/e9/e0/f0/a572694cdc2d34/US20240368182A1.pdf,Patents,US20240368182A1,"(Pennington et al., 2024)",2024,13,0,1.0,1.0,C1CCCOCCNCCOCC1,O=C1COccCCCCOCCN1,0.0,0.230769231,5,1,2.8576,486.034,6,1,32,22,0.727272727,106.21,3,0,0,7.288397193,CFKSQRQZOFZEIA-OZDKDHJHSA-N
MC-4834,36,    ,C[C@@H]1CCN2C(CO[C@H]3CC[C@H](CC3)C3=CC=CC=C3OCC2=O)[C@H]1NS(C)(=O)=O,C[C@@H]1CCN2C(=O)COc3ccccc3[C@H]3CC[C@H](CC3)OCC2[C@H]1NS(C)(=O)=O,0.3,10^-6 cm/s,Papp AB,-6.522878745,Log Papp AB,0.3,MDCK,MDCK-MDR1,https://patentimages.storage.googleapis.com/e9/e0/f0/a572694cdc2d34/US20240368182A1.pdf,Patents,US20240368182A1,"(Pennington et al., 2024)",2024,13,0,1.0,1.0,C1CCCOCCNCCOCC1,O=C1COccCCCCOCCN1,0.0,0.230769231,5,1,2.2766,436.574,5,1,30,22,0.681818182,93.32,2,0,0,6.364804964,UWIWTIFFBDYUAO-SKXQJEOISA-N
MC-4835,37,    ,CC1=C2OCC(=O)N3CCC[C@H](NS(C)(=O)=O)C3CO[C@H]3CC[C@H](CC3)C2=CC=C1,Cc1cccc2c1OCC(=O)N1CCC[C@H](NS(C)(=O)=O)C1CO[C@H]1CC[C@@H]2CC1,0.23,10^-6 cm/s,Papp AB,-6.638272164,Log Papp AB,0.23,MDCK,MDCK-MDR1,https://patentimages.storage.googleapis.com/e9/e0/f0/a572694cdc2d34/US20240368182A1.pdf,Patents,US20240368182A1,"(Pennington et al., 2024)",2024,13,0,1.0,1.0,C1CCCOCCNCCOCC1,O=C1COccCCCCOCCN1,0.0,0.230769231,5,1,2.33902,436.574,5,1,30,22,0.681818182,93.32,2,0,0,6.364804964,ZGITVQQBODOCOH-ZCQXEVHSSA-N
MC-4836,38,    ,FCS(=O)(=O)N[C@H]1CCCN2C1CO[C@H]1CC[C@H](CC1)C1=CC=CC=C1OCC2=O,O=C1COc2ccccc2[C@H]2CC[C@H](CC2)OCC2[C@@H](NS(=O)(=O)CF)CCCN12,1.32,10^-6 cm/s,Papp AB,-5.879426069,Log Papp AB,1.32,MDCK,MDCK-MDR1,https://patentimages.storage.googleapis.com/e9/e0/f0/a572694cdc2d34/US20240368182A1.pdf,Patents,US20240368182A1,"(Pennington et al., 2024)",2024,13,0,1.0,1.0,C1CCCOCCNCCOCC1,O=C1COccCCCCOCCN1,0.0,0.230769231,5,1,2.3278,440.537,5,1,30,21,0.666666667,93.32,3,0,0,6.596107187,ZFXQCMWZTSXXMJ-GKMDZDJDSA-N
MC-4837,39,    ,CN(C)CCS(=O)(=O)N[C@H]1CCCN2C1CO[C@H]1CC[C@H](CC1)C1=CC=CC=C1OCC2=O,CN(C)CCS(=O)(=O)N[C@H]1CCCN2C(=O)COc3ccccc3[C@H]3CC[C@H](CC3)OCC12,0.086,10^-6 cm/s,Papp AB,-7.065501549,Log Papp AB,0.086,MDCK,MDCK-MDR1,https://patentimages.storage.googleapis.com/e9/e0/f0/a572694cdc2d34/US20240368182A1.pdf,Patents,US20240368182A1,"(Pennington et al., 2024)",2024,13,0,1.0,1.0,C1CCCOCCNCCOCC1,O=C1COccCCCCOCCN1,0.0,0.230769231,5,1,1.9624,479.643,6,1,33,24,0.708333333,96.56,5,0,0,7.937479965,QHXHXXZFXVWXPP-ZQCLUDFMSA-N
MC-4838,40,    ,CC1=CC=C2[C@@H]3CC[C@@H](CC3)OCC3[C@H](CCCN3C(=O)COC2=C1)NS(C)(=O)=O,Cc1ccc2c(c1)OCC(=O)N1CCC[C@H](NS(C)(=O)=O)C1CO[C@H]1CC[C@@H]2CC1,0.18,10^-6 cm/s,Papp AB,-6.744727495,Log Papp AB,0.18,MDCK,MDCK-MDR1,https://patentimages.storage.googleapis.com/e9/e0/f0/a572694cdc2d34/US20240368182A1.pdf,Patents,US20240368182A1,"(Pennington et al., 2024)",2024,13,0,1.0,1.0,C1CCCOCCNCCOCC1,O=C1COccCCCCOCCN1,0.0,0.230769231,5,1,2.33902,436.574,5,1,30,22,0.681818182,93.32,2,0,0,6.364804964,FAMPYHNIAWZZKW-ZCQXEVHSSA-N
MC-4839,41,    ,CC1=C2[C@@H]3CC[C@@H](CC3)OCC3[C@H](CCCN3CCOC2=CC=C1)NS(C)(=O)=O,Cc1cccc2c1[C@H]1CC[C@H](CC1)OCC1[C@@H](NS(C)(=O)=O)CCCN1CCO2,3.7,10^-6 cm/s,Papp AB,-5.431798276,Log Papp AB,3.7,MDCK,MDCK-MDR1,https://patentimages.storage.googleapis.com/e9/e0/f0/a572694cdc2d34/US20240368182A1.pdf,Patents,US20240368182A1,"(Pennington et al., 2024)",2024,13,0,0.0,0.0,C1CCCOCCNCCOCC1,C1CCCOCCNCCOCC1,0.0,0.0,5,1,2.81242,422.591,5,1,29,22,0.727272727,76.25,2,0,0,6.488524295,BFSAQJXHOGIDJX-COHPWVSRSA-N
MC-4840,42,    ,O=C1COC2=CC=CC=C2[C@@H]2CC[C@@H](CC2)OCC2[C@H](CCCN12)NS(=O)(=O)C1CCC1,O=C1COc2ccccc2[C@H]2CC[C@H](CC2)OCC2[C@@H](NS(=O)(=O)C3CCC3)CCCN12,0.92,10^-6 cm/s,Papp AB,-6.036212173,Log Papp AB,0.92,MDCK,MDCK-MDR1,https://patentimages.storage.googleapis.com/e9/e0/f0/a572694cdc2d34/US20240368182A1.pdf,Patents,US20240368182A1,"(Pennington et al., 2024)",2024,13,1,0.0,1.0,C1CCCOCCNCCOCC1,O=C1COccCCCCOCCN1,0.230769231,0.230769231,6,1,2.9533,462.612,5,1,32,24,0.708333333,93.32,3,0,0,6.44992467,VCNKGOKFBARPSA-LAVFIBBASA-N
MC-4841,43,    ,O=C1COC2=CC=CC=C2[C@@H]2CC[C@@H](CC2)OCC2[C@H](CCCN12)NS(=O)(=O)CC1CCC1,O=C1COc2ccccc2[C@H]2CC[C@H](CC2)OCC2[C@@H](NS(=O)(=O)CC3CCC3)CCCN12,0.96,10^-6 cm/s,Papp AB,-6.017728767,Log Papp AB,0.96,MDCK,MDCK-MDR1,https://patentimages.storage.googleapis.com/e9/e0/f0/a572694cdc2d34/US20240368182A1.pdf,Patents,US20240368182A1,"(Pennington et al., 2024)",2024,13,1,0.0,1.0,C1CCCOCCNCCOCC1,O=C1COccCCCCOCCN1,0.230769231,0.230769231,6,1,3.2009,476.639,5,1,33,25,0.72,93.32,4,0,0,6.950322802,SSYNRMUZONOMRQ-IHASJPSXSA-N
MC-4842,44,    ,CC(C)(C)S(=O)(=O)N[C@H]1CCCN2C1CO[C@H]1CC[C@H](CC1)C1=CC=CC=C1OCC2=O,CC(C)(C)S(=O)(=O)N[C@H]1CCCN2C(=O)COc3ccccc3[C@H]3CC[C@H](CC3)OCC12,2,10^-6 cm/s,Papp AB,-5.698970004,Log Papp AB,2,MDCK,MDCK-MDR1,https://patentimages.storage.googleapis.com/e9/e0/f0/a572694cdc2d34/US20240368182A1.pdf,Patents,US20240368182A1,"(Pennington et al., 2024)",2024,13,0,1.0,1.0,C1CCCOCCNCCOCC1,O=C1COccCCCCOCCN1,0.0,0.230769231,5,1,3.1993,464.628,5,1,32,24,0.708333333,93.32,2,0,0,6.842406457,QYPJRTDENSKBNL-PFTCBEMASA-N
MC-4843,45,    ,CS(=O)(=O)N[C@H]1CCCN2C1CO[C@@H]1CC[C@@H](C[C@H]1O)C1=CC=CC=C1OCC2=O,CS(=O)(=O)N[C@H]1CCCN2C(=O)COc3ccccc3[C@H]3CC[C@@H](OCC12)[C@H](O)C3,0.14,10^-6 cm/s,Papp AB,-6.853871964,Log Papp AB,0.14,MDCK,MDCK-MDR1,https://patentimages.storage.googleapis.com/e9/e0/f0/a572694cdc2d34/US20240368182A1.pdf,Patents,US20240368182A1,"(Pennington et al., 2024)",2024,13,0,1.0,1.0,C1CCCOCCNCCOCC1,O=C1COccCCCCOCCN1,0.0,0.230769231,5,1,1.0014,438.546,6,2,30,21,0.666666667,113.55,2,0,0,6.335855166,KYKWKDISFLHQLA-MRKFSODJSA-N
MC-4844,46,    ,CS(=O)(=O)N[C@H]1CCCN2C1CO[C@H]1CC[C@H](CC1)C1=CC(=CC=C1OCC2=O)C#N,CS(=O)(=O)N[C@H]1CCCN2C(=O)COc3ccc(C#N)cc3[C@H]3CC[C@H](CC3)OCC12,0.18,10^-6 cm/s,Papp AB,-6.744727495,Log Papp AB,0.18,MDCK,MDCK-MDR1,https://patentimages.storage.googleapis.com/e9/e0/f0/a572694cdc2d34/US20240368182A1.pdf,Patents,US20240368182A1,"(Pennington et al., 2024)",2024,13,0,1.0,1.0,C1CCCOCCNCCOCC1,O=C1COccCCCCOCCN1,0.0,0.230769231,5,1,1.90228,447.557,6,1,31,22,0.636363636,117.11,2,0,0,6.508939554,ZCHVCPKFKGMPQP-ZCQXEVHSSA-N
MC-4845,47,    ,CS(=O)(=O)N[C@H]1CCCN2C1CO[C@H]1CC[C@H](CC1)C1=CC=C(C=C1OCC2=O)C#N,CS(=O)(=O)N[C@H]1CCCN2C(=O)COc3cc(C#N)ccc3[C@H]3CC[C@H](CC3)OCC12,0.19,10^-6 cm/s,Papp AB,-6.721246399,Log Papp AB,0.19,MDCK,MDCK-MDR1,https://patentimages.storage.googleapis.com/e9/e0/f0/a572694cdc2d34/US20240368182A1.pdf,Patents,US20240368182A1,"(Pennington et al., 2024)",2024,13,0,1.0,1.0,C1CCCOCCNCCOCC1,O=C1COccCCCCOCCN1,0.0,0.230769231,5,1,1.90228,447.557,6,1,31,22,0.636363636,117.11,2,0,0,6.508939554,SSGCTOQGESEWJY-ZCQXEVHSSA-N
MC-4846,48,    ,O=C1COC2=CC=CC=C2[C@@H]2CC[C@@H](CC2)OCC2[C@H](CCCN12)NS(=O)(=O)CC1CC1,O=C1COc2ccccc2[C@H]2CC[C@H](CC2)OCC2[C@@H](NS(=O)(=O)CC3CC3)CCCN12,0.56,10^-6 cm/s,Papp AB,-6.251811973,Log Papp AB,0.56,MDCK,MDCK-MDR1,https://patentimages.storage.googleapis.com/e9/e0/f0/a572694cdc2d34/US20240368182A1.pdf,Patents,US20240368182A1,"(Pennington et al., 2024)",2024,13,1,0.0,1.0,C1CCCOCCNCCOCC1,O=C1COccCCCCOCCN1,0.230769231,0.230769231,6,1,2.8108,462.612,5,1,32,24,0.708333333,93.32,4,0,0,6.44992467,RYCWMYQNKMEFKW-ZQCLUDFMSA-N
MC-4847,49,    ,CC1=C2OCCN3CCC[C@H](NS(C)(=O)=O)C3CO[C@H]3CC[C@H](CC3)C2=CC=C1,Cc1cccc2c1OCCN1CCC[C@H](NS(C)(=O)=O)C1CO[C@H]1CC[C@@H]2CC1,8.6,10^-6 cm/s,Papp AB,-5.065501549,Log Papp AB,8.6,MDCK,MDCK-MDR1,https://patentimages.storage.googleapis.com/e9/e0/f0/a572694cdc2d34/US20240368182A1.pdf,Patents,US20240368182A1,"(Pennington et al., 2024)",2024,13,0,0.0,0.0,C1CCCOCCNCCOCC1,C1CCCOCCNCCOCC1,0.0,0.0,5,1,2.81242,422.591,5,1,29,22,0.727272727,76.25,2,0,0,6.488524295,XZVPTKBTLMONQR-PFTCBEMASA-N
MC-4848,50,    ,CC1=CC=C2[C@@H]3CC[C@@H](CC3)OCC3[C@H](CCCN3CCOC2=C1)NS(C)(=O)=O,Cc1ccc2c(c1)OCCN1CCC[C@H](NS(C)(=O)=O)C1CO[C@H]1CC[C@@H]2CC1,9.6,10^-6 cm/s,Papp AB,-5.017728767,Log Papp AB,9.6,MDCK,MDCK-MDR1,https://patentimages.storage.googleapis.com/e9/e0/f0/a572694cdc2d34/US20240368182A1.pdf,Patents,US20240368182A1,"(Pennington et al., 2024)",2024,13,0,0.0,0.0,C1CCCOCCNCCOCC1,C1CCCOCCNCCOCC1,0.0,0.0,5,1,2.81242,422.591,5,1,29,22,0.727272727,76.25,2,0,0,6.488524295,VUXZCRFJEGVVNA-PFTCBEMASA-N
MC-4849,51,    ,O=S(=O)(N[C@H]1CCCN2CCOC3=CC=CC=C3[C@@H]3CC[C@@H](CC3)OCC12)C1CC1,O=S(=O)(N[C@H]1CCCN2CCOc3ccccc3[C@H]3CC[C@H](CC3)OCC12)C1CC1,7.8,10^-6 cm/s,Papp AB,-5.107905397,Log Papp AB,7.8,MDCK,MDCK-MDR1,https://patentimages.storage.googleapis.com/e9/e0/f0/a572694cdc2d34/US20240368182A1.pdf,Patents,US20240368182A1,"(Pennington et al., 2024)",2024,13,0,0.0,0.0,C1CCCOCCNCCOCC1,C1CCCOCCNCCOCC1,0.0,0.0,6,1,3.0366,434.602,5,1,30,23,0.739130435,76.25,3,0,0,6.061137124,XFTSUCKFCCAXEZ-LAVFIBBASA-N
MC-4850,52,    ,CC(C)S(=O)(=O)N[C@H]1CCCN2CCOC3=CC=CC=C3[C@@H]3CC[C@@H](CC3)OCC12,CC(C)S(=O)(=O)N[C@H]1CCCN2CCOc3ccccc3[C@H]3CC[C@H](CC3)OCC12,3.9,10^-6 cm/s,Papp AB,-5.408935393,Log Papp AB,3.9,MDCK,MDCK-MDR1,https://patentimages.storage.googleapis.com/e9/e0/f0/a572694cdc2d34/US20240368182A1.pdf,Patents,US20240368182A1,"(Pennington et al., 2024)",2024,13,0,0.0,0.0,C1CCCOCCNCCOCC1,C1CCCOCCNCCOCC1,0.0,0.0,5,1,3.2826,436.618,5,1,30,23,0.739130435,76.25,3,0,0,7.022490947,FOXVOIYRQNUFRO-ZQCLUDFMSA-N
MC-4851,53,    ,CCS(=O)(=O)N[C@H]1CCCN2CCOC3=CC=CC=C3[C@@H]3CC[C@@H](CC3)OCC12,CCS(=O)(=O)N[C@H]1CCCN2CCOc3ccccc3[C@H]3CC[C@H](CC3)OCC12,5.6,10^-6 cm/s,Papp AB,-5.251811973,Log Papp AB,5.6,MDCK,MDCK-MDR1,https://patentimages.storage.googleapis.com/e9/e0/f0/a572694cdc2d34/US20240368182A1.pdf,Patents,US20240368182A1,"(Pennington et al., 2024)",2024,13,0,0.0,0.0,C1CCCOCCNCCOCC1,C1CCCOCCNCCOCC1,0.0,0.0,5,1,2.8941,422.591,5,1,29,22,0.727272727,76.25,3,0,0,6.787840589,BNUDRHCMQZVBMN-PFTCBEMASA-N
MC-4852,54,    ,CC1=CC=C2OCCN3CCC[C@H](NS(C)(=O)=O)C3CO[C@H]3CC[C@H](CC3)C2=C1,Cc1ccc2c(c1)[C@H]1CC[C@H](CC1)OCC1[C@@H](NS(C)(=O)=O)CCCN1CCO2,5.2,10^-6 cm/s,Papp AB,-5.283996656,Log Papp AB,5.2,MDCK,MDCK-MDR1,https://patentimages.storage.googleapis.com/e9/e0/f0/a572694cdc2d34/US20240368182A1.pdf,Patents,US20240368182A1,"(Pennington et al., 2024)",2024,13,0,0.0,0.0,C1CCCOCCNCCOCC1,C1CCCOCCNCCOCC1,0.0,0.0,5,1,2.81242,422.591,5,1,29,22,0.727272727,76.25,2,0,0,6.488524295,KICAMAVCWUWAHY-PFTCBEMASA-N
MC-4853,55,    ,O=S(=O)(CC1CCC1)N[C@H]1CCCN2CCOC3=CC=CC=C3[C@@H]3CC[C@@H](CC3)OCC12,O=S(=O)(CC1CCC1)N[C@H]1CCCN2CCOc3ccccc3[C@H]3CC[C@H](CC3)OCC12,0.23,10^-6 cm/s,Papp AB,-6.638272164,Log Papp AB,0.23,MDCK,MDCK-MDR1,https://patentimages.storage.googleapis.com/e9/e0/f0/a572694cdc2d34/US20240368182A1.pdf,Patents,US20240368182A1,"(Pennington et al., 2024)",2024,13,0,0.0,0.0,C1CCCOCCNCCOCC1,C1CCCOCCNCCOCC1,0.0,0.0,6,1,3.6743,462.656,5,1,32,25,0.76,76.25,4,0,0,7.071213357,KXTDKVKWFQPSNN-IGSAPMLASA-N
MC-4854,56,    ,CC(C)(C)S(=O)(=O)N[C@H]1CCCN2CCOC3=CC=CC=C3[C@@H]3CC[C@@H](CC3)OCC12,CC(C)(C)S(=O)(=O)N[C@H]1CCCN2CCOc3ccccc3[C@H]3CC[C@H](CC3)OCC12,1.7,10^-6 cm/s,Papp AB,-5.769551079,Log Papp AB,1.7,MDCK,MDCK-MDR1,https://patentimages.storage.googleapis.com/e9/e0/f0/a572694cdc2d34/US20240368182A1.pdf,Patents,US20240368182A1,"(Pennington et al., 2024)",2024,13,0,0.0,0.0,C1CCCOCCNCCOCC1,C1CCCOCCNCCOCC1,0.0,0.0,5,1,3.6727,450.645,5,1,31,24,0.75,76.25,2,0,0,6.964189968,DJYWQLUOALTPLS-ZQCLUDFMSA-N
MC-4855,57,    ,O=S(=O)(N[C@H]1CCCN2CCOC3=CC=CC=C3[C@@H]3CC[C@@H](CC3)OCC12)C1CCC1,O=S(=O)(N[C@H]1CCCN2CCOc3ccccc3[C@H]3CC[C@H](CC3)OCC12)C1CCC1,1.7,10^-6 cm/s,Papp AB,-5.769551079,Log Papp AB,1.7,MDCK,MDCK-MDR1,https://patentimages.storage.googleapis.com/e9/e0/f0/a572694cdc2d34/US20240368182A1.pdf,Patents,US20240368182A1,"(Pennington et al., 2024)",2024,13,0,0.0,0.0,C1CCCOCCNCCOCC1,C1CCCOCCNCCOCC1,0.0,0.0,6,1,3.4267,448.629,5,1,31,24,0.75,76.25,3,0,0,6.558794306,FDCBIIYHZGDLDP-VGDTZGHZSA-N
MC-4856,58,    ,CC1(CC1)S(=O)(=O)N[C@H]1CCCN2CCOC3=CC=CC=C3[C@@H]3CC[C@@H](CC3)OCC12,CC1(S(=O)(=O)N[C@H]2CCCN3CCOc4ccccc4[C@H]4CC[C@H](CC4)OCC23)CC1,1.4,10^-6 cm/s,Papp AB,-5.853871964,Log Papp AB,1.4,MDCK,MDCK-MDR1,https://patentimages.storage.googleapis.com/e9/e0/f0/a572694cdc2d34/US20240368182A1.pdf,Patents,US20240368182A1,"(Pennington et al., 2024)",2024,13,0,0.0,0.0,C1CCCOCCNCCOCC1,C1CCCOCCNCCOCC1,0.0,0.0,6,1,3.4267,448.629,5,1,31,24,0.75,76.25,3,0,0,6.053007786,SIPLDWKLZBDAFH-ZQCLUDFMSA-N
MC-4857,59,    ,O=S(=O)(CC1CC1)N[C@H]1CCCN2CCOC3=CC=CC=C3[C@@H]3CC[C@@H](CC3)OCC12,O=S(=O)(CC1CC1)N[C@H]1CCCN2CCOc3ccccc3[C@H]3CC[C@H](CC3)OCC12,1.67,10^-6 cm/s,Papp AB,-5.777283529,Log Papp AB,1.67,MDCK,MDCK-MDR1,https://patentimages.storage.googleapis.com/e9/e0/f0/a572694cdc2d34/US20240368182A1.pdf,Patents,US20240368182A1,"(Pennington et al., 2024)",2024,13,0,0.0,0.0,C1CCCOCCNCCOCC1,C1CCCOCCNCCOCC1,0.0,0.0,6,1,3.2842,448.629,5,1,31,24,0.75,76.25,4,0,0,6.558794306,ABQURYRBMAMFFN-IHASJPSXSA-N
MC-4858,60,    ,CS(=O)(=O)N[C@H]1CCCN2C1CO[C@H]1CC[C@H](CC1)C1=CC=CC=C1O[C@H](CO)C2=O,CS(=O)(=O)N[C@H]1CCCN2C(=O)[C@@H](CO)Oc3ccccc3[C@H]3CC[C@H](CC3)OCC12,0.041,10^-6 cm/s,Papp AB,-7.387216143,Log Papp AB,0.041,MDCK,MDCK-MDR1,https://patentimages.storage.googleapis.com/e9/e0/f0/a572694cdc2d34/US20240368182A1.pdf,Patents,US20240368182A1,"(Pennington et al., 2024)",2024,13,0,1.0,1.0,C1CCCOCCNCCOCC1,C[C@H]1OccCCCCOCCNC1=O,0.0,0.230769231,5,1,1.3915,452.573,6,2,31,22,0.681818182,113.55,3,0,0,6.855059569,CPPIAABAHWQGJU-JOADDYIJSA-N
MC-4859,61,    ,CS(=O)(=O)N[C@H]1CCCN2C1CO[C@H]1CC[C@H](CC1)C1=CC=CC=C1O[C@@H](CO)C2=O,CS(=O)(=O)N[C@H]1CCCN2C(=O)[C@H](CO)Oc3ccccc3[C@H]3CC[C@H](CC3)OCC12,0.034,10^-6 cm/s,Papp AB,-7.468521083,Log Papp AB,0.034,MDCK,MDCK-MDR1,https://patentimages.storage.googleapis.com/e9/e0/f0/a572694cdc2d34/US20240368182A1.pdf,Patents,US20240368182A1,"(Pennington et al., 2024)",2024,13,0,1.0,1.0,C1CCCOCCNCCOCC1,C[C@@H]1OccCCCCOCCNC1=O,0.0,0.230769231,5,1,1.3915,452.573,6,2,31,22,0.681818182,113.55,3,0,0,6.855059569,CPPIAABAHWQGJU-AYMQCYTRSA-N
MC-4860,62,    ,CC1=C2[C@@H]3CC[C@@H](CC3)OCC3[C@H](CCCN3C(=O)COC2=NC=C1)NS(=O)(=O)C1CC1,Cc1ccnc2c1[C@H]1CC[C@H](CC1)OCC1[C@@H](NS(=O)(=O)C3CC3)CCCN1C(=O)CO2,0.092,10^-6 cm/s,Papp AB,-7.036212173,Log Papp AB,0.092,MDCK,MDCK-MDR1,https://patentimages.storage.googleapis.com/e9/e0/f0/a572694cdc2d34/US20240368182A1.pdf,Patents,US20240368182A1,"(Pennington et al., 2024)",2024,13,0,1.0,1.0,C1CCCOCCNCCOCC1,O=C1COccCCCCOCCN1,0.0,0.230769231,6,1,2.26662,463.6,6,1,32,23,0.739130435,106.21,3,0,0,6.154218857,ARWMNBMZRCCMDW-ZCQXEVHSSA-N
